NRO COMPARENDO,POLCA,FECHA COMP,ESTADO,PLACA,SERVICIO,CLASE,INMOVILIZADO,INFRACCION,VALOR
68276000000020091007,NO,03/05/2021,CANCELADO,PNJ90F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090883,NO,03/05/2021,CANCELADO,ITE712,PARTICULAR,CAMPERO,NO,B01,134300
68276000000020090997,NO,03/05/2021,RESOLUCION,INB74C,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090523,NO,03/05/2021,CANCELADO,XLB659,PARTICULAR,AUTOMOVIL,SI,D02,335700
68276000000020089148,NO,03/05/2021,CANCELADO,,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020089150,NO,03/05/2021,CANCELADO,GHO199,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020090956,NO,03/05/2021,RESOLUCION,SKO24E,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090863,NO,03/05/2021,CANCELADO,BUI975,PARTICULAR,AUTOMOVIL,NO,C06,167900
68276000000020090905,NO,03/05/2021,RESOLUCION,ZMW85E,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020090909,NO,03/05/2021,CANCELADO,OIF66C,PARTICULAR,MOTOCICLETA,NO,B01,89600
68276000000020090977,NO,03/05/2021,RESOLUCION,MJB47B,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020090990,NO,03/05/2021,CANCELADO,KLL846,PARTICULAR,CAMIONETA,NO,C31,167850
68276000000020096473,NO,03/05/2021,CANCELADO,GBJ81D,PARTICULAR,MOTOCICLETA,NO,B01,89511
68276000000020090910,NO,03/05/2021,CANCELADO,ZJQ12C,PARTICULAR,MOTOCICLETA,NO,C24,167900
68276000000020090991,NO,03/05/2021,RESOLUCION,BZC82F,PARTICULAR,MOTOCICLETA,NO,C31,89520
68276000000020090992,NO,03/05/2021,RESOLUCION,HIZ75C,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090864,NO,03/05/2021,RESOLUCION,DPP48C,PARTICULAR,MOTOCICLETA,NO,D04,179040
68276000000020091026,NO,03/05/2021,RESOLUCION,DLV141,PARTICULAR,AUTOMOVIL,NO,D04,447600
68276000000020090978,NO,03/05/2021,CANCELADO,NKA95E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090993,NO,03/05/2021,RESOLUCION,BUQ592,PARTICULAR,AUTOMOVIL,NO,D08,447600
68276000000020091016,NO,03/05/2021,RESOLUCION,BRQ01D,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020091027,NO,03/05/2021,RESOLUCION,FMG915,PARTICULAR,AUTOMOVIL,NO,D08,447600
68276000000020095814,NO,03/05/2021,RESOLUCION,PNW71F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020096492,NO,03/05/2021,RESOLUCION,UCR153,PARTICULAR,AUTOMOVIL,NO,C31,223800
68276000000020095815,NO,03/05/2021,CANCELADO,PYW68C,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020095816,NO,03/05/2021,CANCELADO,PYW68C,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020095817,NO,03/05/2021,CANCELADO,PYW68C,PARTICULAR,MOTOCICLETA,SI,C35,89520
99999999000004762654,SI,03/06/2021,RESOLUCION,BHK12D,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020096474,NO,03/06/2021,CANCELADO,CYB714,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020096475,NO,03/06/2021,CANCELADO,EJB658,PARTICULAR,CAMIONETA,NO,C38,167900
68276000000020091028,NO,03/06/2021,CANCELADO,INK81C,PARTICULAR,MOTOCICLETA,NO,D07,179040
99999999000004763155,SI,03/06/2021,CANCELADO,LKB181,PARTICULAR,CAMPERO,NO,C35,223800
68276000000020090884,NO,03/06/2021,RESOLUCION,BUU08D,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020090957,NO,03/07/2021,CANCELADO,XVP156,PUBLICO,AUTOMOVIL,NO,D07,335700
68276000000020090391,NO,03/07/2021,CANCELADO,GAM30D,PARTICULAR,MOTOCICLETA,NO,D07,335700
68276000000020091029,NO,03/07/2021,CANCELADO,FLL153,PARTICULAR,AUTOMOVIL,NO,D04,335700
68276000000020091030,NO,03/07/2021,CANCELADO,IOI07C,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020090958,NO,03/07/2021,CANCELADO,IOO79,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090392,NO,03/07/2021,CANCELADO,PGS82D,PARTICULAR,MOTOCICLETA,NO,D01,335700
68276000000020091031,NO,03/07/2021,CANCELADO,XME016,PUBLICO,AUTOMOVIL,NO,D07,335700
99999999000004763156,SI,03/07/2021,RESOLUCION,BBP184,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020095818,NO,03/07/2021,RESOLUCION,GFQ11C,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020095819,NO,03/07/2021,RESOLUCION,GFQ11C,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020090959,NO,03/07/2021,CANCELADO,BQZ06D,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090844,NO,03/07/2021,CANCELADO,XLJ859,PUBLICO,CAMIONETA,NO,B01,89600
99999999000004763157,SI,03/07/2021,RESOLUCION,ECA39F,PARTICULAR,MOTOCICLETA,NO,C15,89520
99999999000004763158,SI,03/07/2021,CANCELADO,KLK669,PARTICULAR,AUTOMOVIL,NO,D01,335661
68276000000020090998,NO,03/08/2021,CANCELADO,MMM88F,PARTICULAR,MOTOCICLETA,SI,D04,335700
68276000000020091017,NO,03/08/2021,RESOLUCION,TFK64D,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090979,NO,03/08/2021,CANCELADO,JAI055,PARTICULAR,AUTOMOVIL,SI,C02,223800
68276000000020090960,NO,03/08/2021,RESOLUCION,ELB72F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020097127,NO,03/08/2021,RESOLUCION,BBC31F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020097128,NO,03/08/2021,CANCELADO,BBC31F,PARTICULAR,MOTOCICLETA,SI,D07,335666
68276000000020090393,NO,03/08/2021,RESOLUCION,UBI63D,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090980,NO,03/08/2021,RESOLUCION,TMW82C,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020097129,NO,03/08/2021,CANCELADO,ELL69F,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020097130,NO,03/08/2021,CANCELADO,IMN79C,PARTICULAR,MOTOCICLETA,SI,D03,335700
68276000000020097131,NO,03/08/2021,CANCELADO,XHE77E,PARTICULAR,MOTOCICLETA,SI,D03,335700
68276000000020090888,NO,03/08/2021,CANCELADO,ONT47B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090961,NO,03/08/2021,CANCELADO,HHP115,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020097132,NO,03/08/2021,RESOLUCION,AQI49D,PARTICULAR,MOTOCICLETA,NO,D03,179040
68276000000020090962,NO,03/08/2021,CANCELADO,TTR497,PUBLICO,AUTOMOVIL,SI,C02,167850
68276000000020090963,NO,03/08/2021,CANCELADO,HWN167,PARTICULAR,AUTOMOVIL,SI,C02,167850
68276000000020089152,NO,03/09/2021,RESOLUCION,DUW483,PARTICULAR,CAMIONETA,NO,C02,447600
68276000000020090966,NO,03/09/2021,RESOLUCION,PYG57E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020091018,NO,03/09/2021,RESOLUCION,SAB57C,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020090981,NO,03/09/2021,CANCELADO,BSV20D,PARTICULAR,MOTOCICLETA,NO,C35,167900
68276000000020096476,NO,03/09/2021,CANCELADO,POO63F,PARTICULAR,MOTOCICLETA,NO,C24,167900
68276000000020090982,NO,03/09/2021,RESOLUCION,PPP12E,PARTICULAR,MOTOCICLETA,SI,C02,447600
99999999000005243168,SI,03/09/2021,RESOLUCION,LDT72C,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020090394,NO,03/09/2021,CANCELADO,GCH35B,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000002009147,NO,03/09/2021,ANULADO,KKV67E,PARTICULAR,MOTOCICLETA,SI,C02,0
68276000000020091047,NO,03/09/2021,CANCELADO,KKV67E,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020090999,NO,03/09/2021,RESOLUCION,XVY64A,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020091019,NO,03/09/2021,RESOLUCION,FSL755,PARTICULAR,AUTOMOVIL,NO,C06,223800
68276000000020091008,NO,03/09/2021,RESOLUCION,IBH861,PARTICULAR,AUTOMOVIL,NO,C35,223800
68276000000020090967,NO,03/09/2021,CANCELADO,EUS473,PARTICULAR,CAMIONETA,NO,C06,167900
68276000000020091020,NO,03/09/2021,CANCELADO,KBM804,PARTICULAR,AUTOMOVIL,NO,C06,167900
68276000000020091000,NO,03/09/2021,RESOLUCION,CIA40E,PARTICULAR,MOTOCICLETA,SI,B01,47740
68276000000020091009,NO,03/09/2021,RESOLUCION,TOI69C,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020090911,NO,03/09/2021,RESOLUCION,ATD952,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020090968,NO,03/09/2021,CANCELADO,MQB546,PUBLICO,CAMION,NO,C06,447600
68276000000020090969,NO,03/09/2021,RESOLUCION,JHN844,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020090970,NO,03/09/2021,RESOLUCION,INW424,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020089149,NO,03/09/2021,RESOLUCION,GCH35B,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020097133,NO,03/09/2021,CANCELADO,ZLT98E,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020096812,NO,03/09/2021,AMONESTACION,BOW42D,PARTICULAR,MOTOCICLETA,SI,H02,
68276000000020097134,NO,03/09/2021,CANCELADO,ELW36F,PARTICULAR,MOTOCICLETA,SI,D02,335700
68276000000020090964,NO,03/09/2021,CANCELADO,KJR612,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020096813,NO,03/09/2021,CANCELADO,IDF857,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020090965,NO,03/09/2021,CANCELADO,SUD558,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020097135,NO,03/09/2021,CANCELADO,XMB651,PUBLICO,AUTOMOVIL,NO,C02,167833
68276000000020091036,NO,03/09/2021,RESOLUCION,BTH336,PARTICULAR,AUTOMOVIL,NO,D01,447600
68276000000020089151,NO,03/09/2021,CANCELADO,BOW59D,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020091056,NO,03/09/2021,CANCELADO,CJI93E,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020097136,NO,03/09/2021,CANCELADO,SMB42E,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020096493,NO,03/09/2021,RESOLUCION,CWK08B,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020091037,NO,03/09/2021,RESOLUCION,EBX59F,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020096814,NO,03/09/2021,AUDIENCIA,XVW426,PUBLICO,AUTOMOVIL,NO,C02,447600
68276000000020097137,NO,03/09/2021,CANCELADO,TTW525,PUBLICO,AUTOMOVIL,NO,C02,167833
68276000000020091057,NO,03/09/2021,RESOLUCION,RZG580,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020097138,NO,03/09/2021,RESOLUCION,CGX290,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020096815,NO,03/09/2021,CANCELADO,UDS230,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020097139,NO,03/09/2021,CANCELADO,RBM483,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020091058,NO,03/09/2021,CANCELADO,DLK571,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020091046,NO,03/09/2021,CANCELADO,EKT45B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020091048,NO,03/09/2021,CANCELADO,NIT93B,PARTICULAR,MOTOCICLETA,SI,C02,167900
99999999000004763159,SI,03/09/2021,RESOLUCION,GBX81B,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020090994,NO,03/10/2021,CANCELADO,EZS44C,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020090983,NO,03/10/2021,RESOLUCION,POT32F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020091021,NO,03/10/2021,CANCELADO,XMN82C,PARTICULAR,MOTOCICLETA,NO,C35,167900
68276000000020090984,NO,03/10/2021,PENDIENTE,JHG24B,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020091022,NO,03/10/2021,CANCELADO,XLF168,PARTICULAR,CAMIONETA,NO,C35,223800
68276000000020090912,NO,03/10/2021,CANCELADO,FUC631,PARTICULAR,AUTOMOVIL,NO,B01,89600
68276000000020090995,NO,03/10/2021,CANCELADO,BSI87D,PARTICULAR,MOTOCICLETA,NO,B01,89600
68276000000020090985,NO,03/10/2021,RESOLUCION,BOE89C,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020091023,NO,03/10/2021,RESOLUCION,MVL534,PARTICULAR,AUTOMOVIL,NO,C06,223800
68276000000020091001,NO,03/10/2021,CANCELADO,ASB353,PARTICULAR,CAMIONETA,NO,C35,167900
68276000000020097140,NO,03/10/2021,RESOLUCION,VXW49C,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020097141,NO,03/10/2021,CANCELADO,RMT04,PARTICULAR,AUTOMOVIL,SI,D07,335700
68276000000020096494,NO,03/10/2021,RESOLUCION,FSL176,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020097142,NO,03/10/2021,RESOLUCION,RMT04,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020096816,NO,03/10/2021,RESOLUCION,XIE21E,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020096817,NO,03/10/2021,CANCELADO,XIE21E,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020091049,NO,03/10/2021,RESOLUCION,IRH25D,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020091059,NO,03/10/2021,CANCELADO,HWN158,PARTICULAR,CAMIONETA,NO,C02,167900
68276000000020097143,NO,03/10/2021,RESOLUCION,CWV592,PARTICULAR,AUTOMOVIL,NO,C02,223800
68276000000020089153,NO,03/10/2021,CANCELADO,MVL405,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020091050,NO,03/10/2021,CANCELADO,DUV872,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020091060,NO,03/10/2021,CANCELADO,DUN051,PARTICULAR,CAMIONETA,NO,B02,89600
68276000000020091061,NO,03/10/2021,CANCELADO,DUN051,PARTICULAR,CAMIONETA,NO,C02,167900
68276000000020097144,NO,03/10/2021,CANCELADO,DUZ253,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020096818,NO,03/10/2021,CANCELADO,KKY085,PARTICULAR,CAMPERO,NO,C02,167900
68276000000020097145,NO,03/10/2021,CANCELADO,ICT435,PARTICULAR,AUTOMOVIL,SI,D02,335700
99999999000004842007,SI,03/10/2021,RESOLUCION,ZLD61C,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020091062,NO,03/10/2021,CANCELADO,FMD05E,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020097146,NO,03/10/2021,CANCELADO,POT81F,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020096819,NO,03/10/2021,RESOLUCION,DUR39C,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020090791,NO,03/10/2021,CANCELADO,IAS66E,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020091038,NO,03/10/2021,CANCELADO,POS79E,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020091051,NO,03/10/2021,CANCELADO,TNJ11C,PARTICULAR,MOTOCICLETA,NO,B01,89513
68276000000020096495,NO,03/10/2021,RESOLUCION,RIG01C,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020096820,NO,03/10/2021,AMONESTACION,KSO27E,PARTICULAR,MOTOCICLETA,NO,H03,
68276000000020091052,NO,03/10/2021,RESOLUCION,BXQ62E,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020097147,NO,03/10/2021,CANCELADO,LJM07D,PARTICULAR,MOTOCICLETA,NO,C24,167833
68276000000020091039,NO,03/10/2021,CANCELADO,DWS02D,PARTICULAR,MOTOCICLETA,NO,D01,335700
68276000000020091063,NO,03/10/2021,RESOLUCION,AJR17C,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020097148,NO,03/10/2021,CANCELADO,GBB21B,PARTICULAR,MOTOCICLETA,SI,C35,89520
68276000000020096821,NO,03/10/2021,CANCELADO,HYN16C,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020091064,NO,03/10/2021,RESOLUCION,INR15C,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020097149,NO,03/10/2021,CANCELADO,JWH19C,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020091041,NO,03/11/2021,CANCELADO,GFJ93C,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020091002,NO,03/11/2021,CANCELADO,ZKD09D,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020091003,NO,03/11/2021,CANCELADO,MRF79B,PARTICULAR,MOTOCICLETA,SI,C02,167900
68276000000020091010,NO,03/11/2021,CANCELADO,MNY58F,,MOTOCICLETA,SI,C02,89520
68276000000020090727,NO,03/11/2021,RESOLUCION,FLU41E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020091004,NO,03/11/2021,CANCELADO,IDY75D,PARTICULAR,MOTOCICLETA,NO,C24,167850
68276000000020090971,NO,03/11/2021,CANCELADO,KAW088,PARTICULAR,AUTOMOVIL,NO,C35,167850
68276000000020091024,NO,03/11/2021,CANCELADO,NJY25E,PARTICULAR,MOTOCICLETA,SI,B01,89600
68276000000020091076,NO,03/11/2021,CANCELADO,SOZ133,PUBLICO,CAMIONETA,NO,B02,246291
68276000000020091005,NO,03/11/2021,CANCELADO,XUZ64D,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020091077,NO,03/11/2021,CANCELADO,XYW68,PARTICULAR,MOTOCICLETA,NO,D01,335700
68276000000020091086,NO,03/11/2021,CANCELADO,FIZ58A,PARTICULAR,MOTOCICLETA,NO,C24,167850
68276000000020091116,NO,03/11/2021,CANCELADO,CWV482,PARTICULAR,AUTOMOVIL,NO,C35,167900
68276000000020090728,NO,03/11/2021,RESOLUCION,KSI57E,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020090729,NO,03/11/2021,RESOLUCION,XGB87C,PARTICULAR,MOTOCICLETA,NO,C02,89520
68276000000020091011,NO,03/11/2021,CANCELADO,WXL88D,PARTICULAR,MOTOCICLETA,NO,C02,167850
68276000000020096477,NO,03/11/2021,CANCELADO,RMZ32D,PARTICULAR,MOTOCICLETA,SI,D02,335700
99999999000004763160,SI,03/11/2021,RESOLUCION,GRA990,PARTICULAR,AUTOMOVIL,NO,D06,447600
99999999000004763161,SI,03/11/2021,RESOLUCION,EHS898,PARTICULAR,AUTOMOVIL,NO,D06,447600
99999999000004763162,SI,03/11/2021,CANCELADO,CWE983,PARTICULAR,AUTOMOVIL,NO,D12,335661
68276000000020097150,NO,03/11/2021,CANCELADO,JST51F,PARTICULAR,MOTOCICLETA,NO,D07,335666
68276000000020096822,NO,03/11/2021,RESOLUCION,GBV40B,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020091040,NO,03/11/2021,AMONESTACION,IAZ62E,PARTICULAR,MOTOCICLETA,NO,H02,
68276000000020089154,NO,03/11/2021,CANCELADO,GYU813,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020097151,NO,03/11/2021,CANCELADO,INC42C,PARTICULAR,MOTOCICLETA,SI,D07,335666
68276000000020091065,NO,03/11/2021,CANCELADO,MMM88F,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020091126,NO,03/11/2021,CANCELADO,OIA08C,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020097152,NO,03/11/2021,CANCELADO,XHM55E,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020096823,NO,03/11/2021,CANCELADO,BPW23D,PARTICULAR,MOTOCICLETA,SI,C35,167833
68276000000020091053,NO,03/11/2021,RESOLUCION,VIQ69E,PARTICULAR,MOTOCICLETA,NO,D07,179040
68276000000020097153,NO,03/11/2021,CANCELADO,MTP874,PARTICULAR,AUTOMOVIL,NO,D07,335700
68276000000020091054,NO,03/11/2021,RESOLUCION,HGG19F,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020097154,NO,03/11/2021,RESOLUCION,ARP98B,PARTICULAR,MOTOCICLETA,SI,D02,179040
68276000000020097155,NO,03/11/2021,CANCELADO,BOL475,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020097156,NO,03/11/2021,CANCELADO,MVM701,PARTICULAR,CAMIONETA,NO,C02,167900
68276000000020091127,NO,03/11/2021,CANCELADO,BVH138,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020097157,NO,03/11/2021,CANCELADO,GYS987,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020096824,NO,03/11/2021,CANCELADO,HWM842,PARTICULAR,AUTOMOVIL,NO,C02,167833
68276000000020091106,NO,03/11/2021,CANCELADO,RMT035,PARTICULAR,AUTOMOVIL,NO,C02,167850
68276000000020096496,NO,03/11/2021,RESOLUCION,NFU15B,PARTICULAR,MOTOCICLETA,SI,C02,89520
68276000000020091109,NO,03/12/2021,CANCELADO,MXA42C,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020091025,NO,03/12/2021,PENDIENTE,BPU70A,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020090730,NO,03/12/2021,CANCELADO,BSO65D,PARTICULAR,MOTOCICLETA,SI,C02,447600
68276000000020091117,NO,03/12/2021,CANCELADO,PIS556,PARTICULAR,AUTOMOVIL,NO,C35,167900
99999999000004763305,SI,03/12/2021,CANCELADO,AXJ25E,PARTICULAR,MOTOCICLETA,NO,B01,89510
68276000000020091096,NO,03/12/2021,CANCELADO,GIX399,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000020091118,NO,03/12/2021,CANCELADO,FLN726,PARTICULAR,AUTOMOVIL,NO,C02,167850
99999999000005243224,SI,03/12/2021,RESOLUCION,SHF789,PARTICULAR,AUTOMOVIL,NO,D06,447600
68276000000020096478,NO,03/12/2021,RESOLUCION,GCC94D,PARTICULAR,MOTOCICLETA,NO,B01,47740
68276000000020091078,NO,03/12/2021,CANCELADO,WOL142,PUBLICO,CAMIONETA,NO,C06,167850
68276000000020096479,NO,03/12/2021,RESOLUCION,NKE31D,PARTICULAR,MOTOCICLETA,NO,C24,89520
99999999000004763307,SI,03/12/2021,CANCELADO,IAQ63E,PARTICULAR,MOTOCICLETA,NO,D01,179040
99999999000004763306,SI,03/12/2021,CANCELADO,IAQ63E,PARTICULAR,MOTOCICLETA,NO,H02,29840
68276000000020097158,NO,03/12/2021,CANCELADO,IYR908,PARTICULAR,CAMPERO,NO,D07,335700
68276000000020096825,NO,03/12/2021,RESOLUCION,JRW81F,PARTICULAR,MOTOCICLETA,NO,C31,89520
68276000000020097159,NO,03/12/2021,AMONESTACION,JOP681,PARTICULAR,CAMPERO,NO,H02,
68276000000020091042,NO,03/12/2021,CANCELADO,WHX02D,PARTICULAR,MOTOCICLETA,NO,D07,447600
68276000000020096826,NO,03/12/2021,RESOLUCION,ZYB65C,PARTICULAR,MOTOCICLETA,SI,D01,179040
68276000000020091107,NO,03/12/2021,CANCELADO,BOX64D,PARTICULAR,MOTOCICLETA,NO,D07,335700
99999999000004763308,SI,03/12/2021,RESOLUCION,MXH09C,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020096827,NO,03/12/2021,CANCELADO,ZYB65C,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020091108,NO,03/12/2021,CANCELADO,ZLA26D,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020096996,NO,03/12/2021,CANCELADO,CIQ38C,PARTICULAR,MOTOCICLETA,SI,D07,335700
68276000000020096828,NO,03/12/2021,CANCELADO,LIW76D,PARTICULAR,MOTOCICLETA,NO,C02,167900
68276000000020096997,NO,03/12/2021,CANCELADO,CWH200,PARTICULAR,AUTOMOVIL,NO,C02,167900
68276000000004763309,NO,03/12/2021,ANULADO,CWD589,PARTICULAR,AUTOMOVIL,NO,D06,0
99999999000004763309,SI,03/12/2021,CANCELADO,CWD589,PARTICULAR,AUTOMOVIL,NO,D06,335661
68276000000004763310,NO,03/12/2021,ANULADO,TSV373,PUBLICO,TRACTOCAMION,NO,D06,0
68276000000020096998,NO,03/12/2021,CANCELADO,UPR751,PUBLICO,CAMIONETA,NO,C03,167833
99999999000004763310,SI,03/12/2021,CANCELADO,TSV373,PUBLICO,TRACTOCAMION,NO,D06,335661
68276000000020096497,NO,03/12/2021,CANCELADO,HIS579,PARTICULAR,AUTOMOVIL,SI,C02,167900
68276000000020096829,NO,03/12/2021,RESOLUCION,IBD97E,PARTICULAR,MOTOCICLETA,NO,C24,89520
68276000000020091110,NO,03/12/2021,RESOLUCION,LIU22D,PUBLICO,MOTOCICLETA,NO,D01,179040
68276000000020096999,NO,03/12/2021,RESOLUCION,HGA44F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020096830,NO,03/12/2021,RESOLUCION,POU88F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020091043,NO,03/12/2021,RESOLUCION,JSB28F,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020091119,NO,03/13/2021,CANCELADO,TOL84C,PARTICULAR,MOTOCICLETA,NO,C02,167900
99999999000004763311,SI,03/13/2021,RESOLUCION,SIS709,PUBLICO,CAMION,NO,H02,74600
99999999000004763312,SI,03/13/2021,CANCELADO,SIS709,PUBLICO,CAMION,NO,B01,89510
68276000000020091121,NO,03/13/2021,RESOLUCION,IDD789,PARTICULAR,AUTOMOVIL,SI,D01,447600
68276000000020091012,NO,03/13/2021,RESOLUCION,FMO81E,PARTICULAR,MOTOCICLETA,NO,D01,179040
68276000000020091120,NO,03/13/2021,RESOLUCION,FSN276,PARTICULAR,AUTOMOVIL,NO,B01,119350
68276000000020091097,NO,03/13/2021,CANCELADO,OJD39C,PARTICULAR,MOTOCICLETA,SI,C02,251800
99999999000004763313,SI,03/13/2021,CANCELADO,BRW78D,PARTICULAR,MOTOCICLETA,NO,D06,335661
99999999000004763314,SI,03/13/2021,RESOLUCION,ZYV66,PARTICULAR,MOTOCICLETA,NO,H02,29840
99999999000004763315,SI,03/13/2021,RESOLUCION,ZYV66,PARTICULAR,MOTOCICLETA,NO,D02,179040
99999999000004763316,SI,03/13/2021,RESOLUCION,ZYV66,PARTICULAR,MOTOCICLETA,NO,C35,89520
68276000000020090972,NO,03/13/2021,CANCELADO,TNI40C,PARTICULAR,MOTOCICLETA,SI,D01,335700
68276000000020090973,NO,03/13/2021,CANCELADO,HGG98F,PARTICULAR,MOTOCICLO,NO,D02,335700
68276000000020090731,NO,03/13/2021,CANCELADO,GBH96B,PARTICULAR,MOTOCICLETA,SI,C02,167900
